ID,NOMBRE,ACTIVO,SUPER_TIPO,TIPO,ISO_DIVIPOLA
1537,PUERTO COLOMBIA,S,751,Municipio-Ciudad-ect,8573
1536,PONEDERA,S,751,Municipio-Ciudad-ect,8560
1535,POLONUEVO,S,751,Municipio-Ciudad-ect,8558
1534,PIOJÓ,S,751,Municipio-Ciudad-ect,8549
1533,PALMAR DE VARELA,S,751,Municipio-Ciudad-ect,8520
1532,MANATÍ,S,751,Municipio-Ciudad-ect,8436
1531,MALAMBO,S,751,Municipio-Ciudad-ect,8433
1530,LURUACO,S,751,Municipio-Ciudad-ect,8421
1529,JUAN DE ACOSTA,S,751,Municipio-Ciudad-ect,8372
1528,GALAPA,S,751,Municipio-Ciudad-ect,8296
1527,CANDELARIA,S,751,Municipio-Ciudad-ect,8141
1526,CAMPO DE LA CRUZ,S,751,Municipio-Ciudad-ect,8137
1525,BARANOA,S,751,Municipio-Ciudad-ect,8078
1524,BARRANQUILLA,S,751,Municipio-Ciudad-ect,8001
1523,TAME,S,750,Municipio-Ciudad-ect,81794
1522,SARAVENA,S,750,Municipio-Ciudad-ect,81736
1520,FORTUL,S,750,Municipio-Ciudad-ect,81300
1519,CRAVO NORTE,S,750,Municipio-Ciudad-ect,81220
1518,ARAUQUITA,S,750,Municipio-Ciudad-ect,81065
1517,ARAUCA,S,750,Municipio-Ciudad-ect,81001
1516,ZARAGOZA,S,749,Municipio-Ciudad-ect,5895
1515,YONDÓ,S,749,Municipio-Ciudad-ect,5893
1514,YOLOMBÓ,S,749,Municipio-Ciudad-ect,5890
1513,YARUMAL,S,749,Municipio-Ciudad-ect,5887
1512,YALÍ,S,749,Municipio-Ciudad-ect,5885
1511,VIGÍA DEL FUERTE,S,749,Municipio-Ciudad-ect,5873
1510,VENECIA,S,749,Municipio-Ciudad-ect,5861
1509,VEGACHÍ,S,749,Municipio-Ciudad-ect,5858
1508,VALPARAÍSO,S,749,Municipio-Ciudad-ect,5856
1507,VALDIVIA,S,749,Municipio-Ciudad-ect,5854
1506,URRAO,S,749,Municipio-Ciudad-ect,5847
1505,URAMITA,S,749,Municipio-Ciudad-ect,5842
1504,TURBO,S,749,Municipio-Ciudad-ect,5837
1503,TOLEDO,S,749,Municipio-Ciudad-ect,5819
1502,TITIRIBÍ,S,749,Municipio-Ciudad-ect,5809
1501,TARSO,S,749,Municipio-Ciudad-ect,5792
1500,TARAZÁ,S,749,Municipio-Ciudad-ect,5790
1499,TÁMESIS,S,749,Municipio-Ciudad-ect,5789
1498,SOPETRÁN,S,749,Municipio-Ciudad-ect,5761
1497,SONSÓN,S,749,Municipio-Ciudad-ect,5756
1496,SEGOVIA,S,749,Municipio-Ciudad-ect,5736
1495,EL SANTUARIO,S,749,Municipio-Ciudad-ect,5697
1494,SANTO DOMINGO,S,749,Municipio-Ciudad-ect,5690
1493,SANTA ROSA DE OSOS,S,749,Municipio-Ciudad-ect,5686
1492,SANTA BÁRBARA,S,749,Municipio-Ciudad-ect,5679
1491,SAN VICENTE FERRER,S,749,Municipio-Ciudad-ect,5674
1490,SAN ROQUE,S,749,Municipio-Ciudad-ect,5670
1489,SAN RAFAEL,S,749,Municipio-Ciudad-ect,5667
1488,SAN PEDRO DE URABÁ,S,749,Municipio-Ciudad-ect,5665
1487,SAN PEDRO DE LOS MILAGROS,S,749,Municipio-Ciudad-ect,5664
1486,SAN LUIS,S,749,Municipio-Ciudad-ect,5660
1485,SAN JUAN DE URABÁ,S,749,Municipio-Ciudad-ect,5659
1484,SAN JOSÉ DE LA MONTAÑA,S,749,Municipio-Ciudad-ect,5658
1483,SAN JERÓNIMO,S,749,Municipio-Ciudad-ect,5656
1482,SAN FRANCISCO,S,749,Municipio-Ciudad-ect,5652
1481,SAN CARLOS,S,749,Municipio-Ciudad-ect,5649
1480,SAN ANDRÉS DE CUERQUÍA,S,749,Municipio-Ciudad-ect,5647
1479,SALGAR,S,749,Municipio-Ciudad-ect,5642
1478,SABANETA,S,749,Municipio-Ciudad-ect,5631
1477,SABANALARGA,S,749,Municipio-Ciudad-ect,5628
1476,RIONEGRO,S,749,Municipio-Ciudad-ect,5615
1475,RETIRO,S,749,Municipio-Ciudad-ect,5607
1474,REMEDIOS,S,749,Municipio-Ciudad-ect,5604
1473,PUERTO TRIUNFO,S,749,Municipio-Ciudad-ect,5591
1472,PUERTO NARE,S,749,Municipio-Ciudad-ect,5585
1471,PUERTO BERRÍO,S,749,Municipio-Ciudad-ect,5579
1470,PUEBLORRICO,S,749,Municipio-Ciudad-ect,5576
1469,PEQUE,S,749,Municipio-Ciudad-ect,5543
1468,PEÑOL,S,749,Municipio-Ciudad-ect,5541
1467,OLAYA,S,749,Municipio-Ciudad-ect,5501
1466,NECHÍ,S,749,Municipio-Ciudad-ect,5495
1465,NECOCLÍ,S,749,Municipio-Ciudad-ect,5490
1464,NARIÑO,S,749,Municipio-Ciudad-ect,5483
1463,MUTATÁ,S,749,Municipio-Ciudad-ect,5480
1462,MURINDÓ,S,749,Municipio-Ciudad-ect,5475
1461,MONTEBELLO,S,749,Municipio-Ciudad-ect,5467
1460,MARINILLA,S,749,Municipio-Ciudad-ect,5440
1459,MACEO,S,749,Municipio-Ciudad-ect,5425
1458,LIBORINA,S,749,Municipio-Ciudad-ect,5411
1457,LA UNIÓN,S,749,Municipio-Ciudad-ect,5400
1456,LA PINTADA,S,749,Municipio-Ciudad-ect,5390
1455,LA ESTRELLA,S,749,Municipio-Ciudad-ect,5380
1454,LA CEJA,S,749,Municipio-Ciudad-ect,5376
1453,JERICÓ,S,749,Municipio-Ciudad-ect,5368
1452,JARDÍN,S,749,Municipio-Ciudad-ect,5364
1451,ITUANGO,S,749,Municipio-Ciudad-ect,5361
1450,ITAGÜÍ,S,749,Municipio-Ciudad-ect,5360
1449,HISPANIA,S,749,Municipio-Ciudad-ect,5353
1448,HELICONIA,S,749,Municipio-Ciudad-ect,5347
1447,GUATAPÉ,S,749,Municipio-Ciudad-ect,5321
1446,GUARNE,S,749,Municipio-Ciudad-ect,5318
1445,GUADALUPE,S,749,Municipio-Ciudad-ect,5315
1444,GRANADA,S,749,Municipio-Ciudad-ect,5313
1443,GÓMEZ PLATA,S,749,Municipio-Ciudad-ect,5310
1442,GIRARDOTA,S,749,Municipio-Ciudad-ect,5308
1441,GIRALDO,S,749,Municipio-Ciudad-ect,5306
1440,FRONTINO,S,749,Municipio-Ciudad-ect,5284
1439,FREDONIA,S,749,Municipio-Ciudad-ect,5282
1438,ENVIGADO,S,749,Municipio-Ciudad-ect,5266
1437,ENTRERRÍOS,S,749,Municipio-Ciudad-ect,5264
1436,EL BAGRE,S,749,Municipio-Ciudad-ect,5250
1435,EBÉJICO,S,749,Municipio-Ciudad-ect,5240
1434,DONMATÍAS,S,749,Municipio-Ciudad-ect,5237
1433,DABEIBA,S,749,Municipio-Ciudad-ect,5234
1432,COPACABANA,S,749,Municipio-Ciudad-ect,5212
1431,CONCORDIA,S,749,Municipio-Ciudad-ect,5209
1430,CONCEPCIÓN,S,749,Municipio-Ciudad-ect,5206
1429,COCORNÁ,S,749,Municipio-Ciudad-ect,5197
1428,CISNEROS,S,749,Municipio-Ciudad-ect,5190
1427,CHIGORODÓ,S,749,Municipio-Ciudad-ect,5172
1426,CAUCASIA,S,749,Municipio-Ciudad-ect,5154
1425,CAROLINA,S,749,Municipio-Ciudad-ect,5150
1424,EL CARMEN DE VIBORAL,S,749,Municipio-Ciudad-ect,5148
1423,CAREPA,S,749,Municipio-Ciudad-ect,5147
1422,CARAMANTA,S,749,Municipio-Ciudad-ect,5145
1421,CARACOLÍ,S,749,Municipio-Ciudad-ect,5142
1420,CAÑASGORDAS,S,749,Municipio-Ciudad-ect,5138
1419,CAMPAMENTO,S,749,Municipio-Ciudad-ect,5134
1418,CALDAS,S,749,Municipio-Ciudad-ect,5129
1417,CAICEDO,S,749,Municipio-Ciudad-ect,5125
1416,CÁCERES,S,749,Municipio-Ciudad-ect,5120
1415,BURITICÁ,S,749,Municipio-Ciudad-ect,5113
1414,BRICEÑO,S,749,Municipio-Ciudad-ect,5107
1413,CIUDAD BOLÍVAR,S,749,Municipio-Ciudad-ect,5101
1412,BETULIA,S,749,Municipio-Ciudad-ect,5093
1411,BETANIA,S,749,Municipio-Ciudad-ect,5091
1410,BELLO,S,749,Municipio-Ciudad-ect,5088
1409,BELMIRA,S,749,Municipio-Ciudad-ect,5086
1408,BARBOSA,S,749,Municipio-Ciudad-ect,5079
1407,ARMENIA,S,749,Municipio-Ciudad-ect,5059
1406,ARGELIA,S,749,Municipio-Ciudad-ect,5055
1405,ARBOLETES,S,749,Municipio-Ciudad-ect,5051
1404,APARTADÓ,S,749,Municipio-Ciudad-ect,5045
1403,ANZÁ,S,749,Municipio-Ciudad-ect,5044
1402,SANTA FÉ DE ANTIOQUIA,S,749,Municipio-Ciudad-ect,5042
1401,ANORÍ,S,749,Municipio-Ciudad-ect,5040
1400,ANGOSTURA,S,749,Municipio-Ciudad-ect,5038
1399,ANGELÓPOLIS,S,749,Municipio-Ciudad-ect,5036
1398,ANDES,S,749,Municipio-Ciudad-ect,5034
1397,AMALFI,S,749,Municipio-Ciudad-ect,5031
1396,AMAGÁ,S,749,Municipio-Ciudad-ect,5030
1395,ALEJANDRÍA,S,749,Municipio-Ciudad-ect,5021
1394,ABRIAQUÍ,S,749,Municipio-Ciudad-ect,5004
1393,ABEJORRAL,S,749,Municipio-Ciudad-ect,5002
1392,MEDELLÍN,S,749,Municipio-Ciudad-ect,5001
1391,LETICIA,S,748,Municipio-Ciudad-ect,91001
1390,PUERTO NARIÑO,S,748,Municipio-Ciudad-ect,91540
1389,BOGOTÁ D.C.,S,747,Municipio-Ciudad-ect,11001
779,VICHADA,S,2,Departamento-Estado-etc,99
778,VAUPÉS,S,2,Departamento-Estado-etc,97
777,QUINDíO,S,2,Departamento-Estado-etc,63
776,META,S,2,Departamento-Estado-etc,50
775,GUAVIARE,S,2,Departamento-Estado-etc,95
774,GUAINÍA,S,2,Departamento-Estado-etc,94
773,CAQUETÁ,S,2,Departamento-Estado-etc,18
772,VALLE DEL CAUCA,S,2,Departamento-Estado-etc,76
771,TOLIMA,S,2,Departamento-Estado-etc,73
770,SUCRE,S,2,Departamento-Estado-etc,70
769,SANTANDER,S,2,Departamento-Estado-etc,68
768,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",S,2,Departamento-Estado-etc,88
767,RISARALDA,S,2,Departamento-Estado-etc,66
766,PUTUMAYO,S,2,Departamento-Estado-etc,86
765,NORTE DE SANTANDER,S,2,Departamento-Estado-etc,54
764,NARIÑO,S,2,Departamento-Estado-etc,52
763,MAGDALENA,S,2,Departamento-Estado-etc,47
762,LA GUAJIRA,S,2,Departamento-Estado-etc,44
761,HUILA,S,2,Departamento-Estado-etc,41
760,CUNDINAMARCA,S,2,Departamento-Estado-etc,25
759,CÓRDOBA,S,2,Departamento-Estado-etc,23
758,CHOCÓ,S,2,Departamento-Estado-etc,27
757,CESAR,S,2,Departamento-Estado-etc,20
756,CAUCA,S,2,Departamento-Estado-etc,19
755,CASANARE,S,2,Departamento-Estado-etc,85
754,CALDAS,S,2,Departamento-Estado-etc,17
753,BOYACÁ,S,2,Departamento-Estado-etc,15
752,BOLÍVAR,S,2,Departamento-Estado-etc,13
751,ATLÁNTICO,S,2,Departamento-Estado-etc,8
750,ARAUCA,S,2,Departamento-Estado-etc,81
749,ANTIOQUIA,S,2,Departamento-Estado-etc,5
748,AMAZONAS,S,2,Departamento-Estado-etc,91
747,"BOGOTÁ, D.C.",S,2,Departamento-Estado-etc,11
2,COLOMBIA,S,1,País,170
